;url;id;title;price;release;description;location_inside;rooms;furnished;superficy
804;https://www.leboncoin.fr/locations/1023752330.htm?ca=12_s;1023752330;Grand Studio face Buttes Chaumont;850.0;24 sept, 08:50;Description : Bien lire l'annonceGrand Studio face Buttes ChaumontD'une superficie de 30m2, ce magnifique studio est idéalement situé rue Botzaris Face aux buttes Chaumont et à 50m du Métro. Proches tous commerces, il est très lumineux et est exposé sud est.Il est meublé avec cuisine équipée récente. Electromenager SCHOLTESLibre de suite, vous n'aurez qu'a déposer vos valises.Pour programmer une visite merci de m'envoyer le dossier complet demander par l'assurance:- 3 derniers bulletins de salaires- 2 derniers impôts 2014 - 2015- Carte identité- attestation employeur+ Garant (Carte identite, 3 derniers bulletins de salaire, Impôts 2014-2015)Pas de dossier pas de visite!Mail: kevin.barnoin91@gmail.comTel 07 58 48 91 62;Paris 75019;1;Meublé;30 m2
805;https://www.leboncoin.fr/locations/1023708197.htm?ca=12_s;1023708197;Studio spacieux et lumineux Buttes Montmartre;1200.0;24 sept, 00:41;"Description : ATTENTION DISPONIBLE QUE DU 1er au 30 NOVEMBRE! Appartement au style élégant sobre et moderne, spacieux, cosy, refait à neuf en 2016. Vous profiterez d'un couchage digne d'un hôtel 5 étoiles pour des nuits reposantes. Un autre canapé convertible en lit 2 place est également disponible. Je préfère limiter le nombre de voyageurs a deux, mais nous pouvons discuter pour éventuellement deux personnes de plus.Vous aurez à votre disposition un beau studio lumineux de 30 m2 avec un balcon de 5m2 exposé plein sud. Vous pourrez y apprécier vos petits-déjeuners ou vos dîners les jours ensoleillés. La cuisine est toute équipée (micro-ondes, réfrigérateur, congélateur, machine à laver séchante, plaque vitro-céramique, vaisselle. La salle de bain complètement rénovée, classe et moderne comprend également les toilettes. Vous aurez également un accès à Internet haut débit, dont vous pourrez profiter par câble (si vous en avez un) ou vous connecter en Wi-Fi. Pour les accrocs de la télévision en vacances, vous n'en aurez pas à disposition dans l'appartement, mais grâce au réseau internet vous aurez quand même la possibilité d'en bénéficier sur votre ordinateur via VLC. Un dressing est à disposition à l'entrée, vous n'aurez pas besoin de conserver vos habits dans vos valises.Le quartier est bien situé et bien desservit. A 7 minutes de la ""Butte Montmartre"" et à 16 minutes à pied de la basilique Sacré-Coeur, vous serez dans un quartier vivant avec tous les commerces dont vous pourrez avoir besoin au pied de l'immeuble. Vous avez le marché Ornano tous les deux jours. Vous aurez les avantages d'un quartier vivant sans ses inconvénients puisque l'immeuble se trouve au bout d'une allée calme et en retrait du grand boulevard.Il s'agit peut-être d'un des quartiers les mieux desservit de Paris avec la ligne 4 qui permet d'accéder rapidement à tous les points d'intérêts de Paris. Vous avez également accès à la ligne 12 et cinq bus pour vous emmener directement dans les principaux points touristiques parisiens. ATTENTION DISPONIBLE QUE DU 1er au 30 NOVEMBRE! Appartement au style élégant sobre et moderne, spacieux, cosy, refait à neuf en 2016. Vous profiterez d'un couchage digne d'un hôtel 5 étoiles pour des nuits reposantes. Un autre canapé convertible en lit 2 place est également disponible. Je préfère limiter le nombre de voyageurs a deux, mais nous pouvons discuter pour éventuellement deux personnes de plus.Vous aurez à votre disposition un beau studio lumineux de 30 m2 avec un balcon de 5m2 exposé plein sud. Vous pourrez y apprécier vos petits-déjeuners ou vos dîners les jours ensoleillés. La cuisine est toute équipée (micro-ondes, réfrigérateur, congélateur, machine à laver séchante, plaque vitro-céramique, vaisselle. La salle de bain complètement rénovée, classe et moderne comprend également les toilettes. Vous aurez également un accès à Internet haut débit, dont vous pourrez profiter par câble (si vous en avez un) ou vous connecter en Wi-Fi. Pour les accrocs de la télév... Lire plus";Paris 75018;1;Meublé;30 m2
806;https://www.leboncoin.fr/locations/1023690402.htm?ca=12_s;1023690402;Joli studio canal saint martin tout equipe;920.0;23 sept, 23:20;Description : ___VISITES DIMANCHE 25 SEPT FIN D'APRES MIDI & LUNDI 26 SEPT__Joli studio lumineux (2 fenêtres) et confortable situé à proximité du Canal Saint MartinSitué rue de la Grange aux Belles, au 3eme étage  d'un immeuble typiquement parisien , avec l'ensemble des commerces au pied de l immeubleAppartement fonctionnel meublé (canapé lit gigogne avec matelas bultex, vrai table, TV, internet, armoire avec penderie ), cuisine bien équipée (vaisselle, plaques à induction, combiné four micro ondes , frigo, bouilloire , cafetière ,  …)Salle de bain avec WC et lavabo Transports :métro Colonel Fabien (ligne 2) à 60 mètres métro Gare de l’Est (lignes 4 et 5) à 300 metres + 2 lignes de bus au pied de l’immeuble Bus 75 (Hôtel de Ville, Le Marais , République ..) Bus 46 (Gare du Nord , Gare de l'Est, Chateau de Vincennes )Dans le quartier nombreux restaurants, cafés,  et commercesLe Canal Saint Martin est au bout de la rue Proximité du parc les Buttes ChaumontLibre à partir du 25 septembre Bail de location meublé ____Conditions location _____Revenus mini 2700 euros mensuel ou caution parents si étudiantDossier sérieux avec garant et caution et dépôt de garanti Loyer mensuel 920 euros charges incluses (eau/ charges de l’immeuble/ internet)Electricité à la charge du locataire (compter 25/30 euros par mois) Location de particulier à particulierAgence et intermédiaire s'abstenirPremier contact par mailCordialement ___VISITES DIMANCHE 25 SEPT FIN D'APRES MIDI & LUNDI 26 SEPT__Joli studio lumineux (2 fenêtres) et confortable situé à proximité du Canal Saint MartinSitué rue de la Grange aux Belles, au 3eme étage  d'un immeuble typiquement parisien , avec l'ensemble des commerces au pied de l immeubleAppartement fonctionnel meublé (canapé lit gigogne avec matelas bultex, vrai table, TV, internet, armoire avec penderie ), cuisine bien équipée (vaisselle, plaques à induction, combiné four micro ondes , frigo, bouilloire , cafetière ,  …)Salle de bain avec WC et lavabo Transports :métro Colonel Fabien (ligne 2) à 60 mètres métro Gare de l’Est (lignes 4 et 5) à 300 metres + 2 lignes de bus au pied de l’immeuble Bus 75 (Hôtel de Ville, Le Marais , République ..) Bus 46 (Gare du Nord , Gare de l'Est, Chateau de Vincennes )Dans le quartier nombreux restaurants, cafés,  et commercesLe Canal Saint Martin est au bout de la rue Proximité du parc l... Lire plus;Paris 75010;1;Meublé;25 m2
807;https://www.leboncoin.fr/locations/1023688719.htm?ca=12_s;1023688719;Appartement limite Paris 19ème;1050.0;23 sept, 23:13;Description : Belle opportunité à côté du 19ème arrondissement et de la cité des sciences et de  l'industrie.Location d'un appartement 3/4 pièces situé à 3 mn du Métro Aubervilliers-Pantin-4 chemins (ligne 7) et 6 mn de Porte de la Villette, quartier très commerçant (boulangerie, marché couvert, intermarché, etc.. À 20 mètres). Appartement 3/4 pièces de 67 m², traversant rue et cour, bon plan en étoile, situé au 4ème étage sans ascenseur et ensoleillé (exposition sud-est).Appartement de caractère avec cheminée et parquet dans immeuble Haussmannien en pierre de Taille.+ cave.Idéal pour une famille ou une colocation. La 4ème pièce de 6m2 pourra servir de bureau, penderie ou chambre bébé.;Paris 75019;3;Non meublé;67 m2
808;https://www.leboncoin.fr/locations/1023687553.htm?ca=12_s;1023687553;Studio meublé paris 5ème arrondissement;920.0;23 sept, 23:08;Description : Charmant Studio meublé, Place Monge, paris V, tout proche de la célèbre place de la contrescarpe et de la rue Mouffetard. Quartier très sûr et animé. Immeuble Haussmannien de standing en pierre de taille , appartement avec balcon au 5è étage avec ascenseur, digicode, interphone, gardien. Porte blindée. Chauffage collectif. Lumineux, très bien équipé, joliment meublé. Une pièce principale, canapé, meubles bas, commode, un bureau et des étagères, cuisine équipée et vaisselle, une salle de bains indépendante avec baignoire, WC. Tous commerces dans la rue (pharmacie, boulangerie, Franprix...et 3 marchés par semaine sur la place...)M° Place Monge en bas de l'immeuble. Ligne 7.Charges 65 euros (chauffage et eau inclus).Dépôt de garantie demandé. Plus de photos et de renseignements sur demande .Disponible .visites sur rendez vous.;Paris 75005;1;Meublé;17 m2
809;https://www.leboncoin.fr/locations/1023678731.htm?ca=12_s;1023678731;Location meublé;790.0;23 sept, 22:36;Description : Loue studio , grande cuisine, 27m2 proche Metro Lourmel Paris 15eme en rez de chaussé , chauffage individuel , libre le 20 octobre 2016 loyer mensuel 790€ charges compris;Paris 75015;2;Meublé;27 m2
810;https://www.leboncoin.fr/locations/1023586472.htm?ca=12_s;1023586472;Location studio Batignolles Paris 17ème;800.0;23 sept, 22:15;Description : Location studio 17ème dans le quartier des Batignolles, 1er étage sur rue, meublé, salon, salle de bains et cuisine séparées. Disponible à partir du 1er novembre 2016.;Paris 75017;1;Meublé;20 m2
811;https://www.leboncoin.fr/locations/1020880888.htm?ca=12_s;1020880888;Joli Studio Meublé Face Italie 2 PARIS 13;1160.0;23 sept, 22:00;Description : Face Centre Commercial Italie 2, au 1er étage, joli Studio meublé en très bon état avec beaucoup de charme. Pièce principale avec Clic Clac et coin chambre avec grand dressing et lit 140. Sol Parquet vitrifié. Cuisine indépendante équipée. Salle de Bain avec baignoire. WC séparé. Entrée avec Digicode. Ascenseur.1070 + 90 Prov de ChargesPlace d'Italie : M° 6 . 5 . 7Tolbiac  : M° 7;Paris 75013;2;Meublé;28 m2
812;https://www.leboncoin.fr/locations/1023578708.htm?ca=12_s;1023578708;Studio meuble 13 m2;550.0;23 sept, 18:31;"Description : A Paris dans le 10ème arrdt, 75 Boulevard de la Villette, au 5ème et dernier étages sans ascenseur, à deux pas du METRO Colonel Fabien, comprenant; douche, WC, refrigerateur-congelateur, lit mezzanine double, carrelage, digicode, kitchenette, visite sur rdv de 9 heures à 18 heures.contact M. Ozery (sauf samedi)0671098878";Paris 75010;1;Meublé;13 m2
813;https://www.leboncoin.fr/locations/1023548622.htm?ca=12_s;1023548622;Studio meublé 18 m² Montorgueil;1030.0;23 sept, 17:33;Description : Quartier Montorgueil en plein centre de Paris. Joli studio de 18 m² meublé sur cour au 6e étage avec ascenseur.Clair, calme avec de nombreux rangements, ce studio comprend un coin alcôve de couchage avec lit 2 places et est entièrement équipé : canapé, table basse, équipement cuisine et électroménager complet (four, micro-ondes, réfrigérateur, lave-linge/sèche-linge), cafetière, bouilloire, télévision, chauffage électrique. Salle de bains avec douche à l’italienne et wc. Linge et vaisselle fournisDigicode, interphone, gardien. Proximité tous commerces, restaurants, transports en commun (métro Etienne MArcel). Libre de suite980 / mois + charges : 50 € / mois (internet et électricité non inclus)Documents à fournir pour la location (locataire et garant): Pièce d’identité, les 3 derniers bulletins de salaire (+ mois de décembre), dernier avis d’imposition (4 pages), dernière quittance de loyer ou Taxe foncière, un RIB;Paris 75002;1;Meublé;18 m2
814;https://www.leboncoin.fr/locations/1023544297.htm?ca=12_s;1023544297;Location 3 pieces paris 13;1600.0;23 sept, 17:25;Description : Nous louons pour 3 mois ou 3 mois et demi, du 11 octobre 2016 au 31 janvier 2017, notre appartement situé à deux pas de la station Maison Blanche et de l'avenue d'Italie, dans le 13 ème arrondissement.Très bien exposé sud/nord, traversant et équipé de deux balcons, ce 3 pièces de 65 m2, au 6ème étage d'un immeuble de 8 étages avec ascenseur, est entièrement équipé de parquet (mis à part cuisine et sdB) et chauffage collectif.;Paris 75013;3;Meublé;65 m2
815;https://www.leboncoin.fr/locations/1023512078.htm?ca=12_s;1023512078;Studette Champs Elysée;35.0;23 sept, 16:19;Description : Idéal pour couple ou personne seul de passage visite paris ou autre au 7eme étage gardien et cinéma pub bar a l entrée de l immeuble puis vous avez l avenue des champs Élysée studette meublé refait a neuf lit clic clac micro onde frigo ...petit balcon douche a l intérieur wc palier propre  35 euros /jour et 220 euros / semaine;Paris 75008;1;Meublé;10 m2
816;https://www.leboncoin.fr/locations/1023486188.htm?ca=12_s;1023486188;Studette à louer : Rue Copernic 75116;723.0;23 sept, 15:27;Description : DISPONIBLE LE 22 OCTOBRE 2016Métro Victor Hugo / Place de l’Etoile Ligne 1 2 6 et RER A et CDans tbel immeuble avec Gardien, digicode, ascenseur,exposition plein sud, sans vis à visChambre dernier étage Douche, kitchenette, WCP Chauffage collectifRéférences exigées;Paris 75116;1;Meublé;12 m2
817;https://www.leboncoin.fr/locations/1023483243.htm?ca=12_s;1023483243;Appartement Republique/canal St Martin neuf 22m2;900.0;23 sept, 15:21;Description : Appartement de 22m2 dans le 10 ème arrondissement idéalement placé, métro château d'eau et Jacques Bonsergent à seulement 5min, le canal St martin, la place de la république et la gare de l'est sont a moins de 10 min à pied.Au premier étage d'un immeuble dans une cour privative et arborée, l'appartement est très lumineux et n'a aucun vis à vis.Il est entièrement refait à neuf.Il se compose d'un grand séjour, d'une cuisine ouverte avec bar et d'une salle de bain/WC.Il dispose également de nombreux placards et rangements.La cuisine est entièrement équipée, un lave linge et lave vaisselle sont également à disposition.Un accès à internet est également compris dans le prix du loyer.Je ne peux malheureusement pas vous communiquer d'autres photos car l'appartement est en travaux et sera donc entièrement rénové pour votre arrivée.Les visites s'effectueront à partir du dimanche 02 octobre.Merci de me contacter par mail pour déterminer l'heure et les modalités du rdv. Appartement de 22m2 dans le 10 ème arrondissement idéalement placé, métro château d'eau et Jacques Bonsergent à seulement 5min, le canal St martin, la place de la république et la gare de l'est sont a moins de 10 min à pied.Au premier étage d'un immeuble dans une cour privative et arborée, l'appartement est très lumineux et n'a aucun vis à vis.Il est entièrement refait à neuf.Il se compose d'un grand séjour, d'une cuisine ouverte avec bar et d'une salle de bain/WC.Il dispose également de nombreux placards et rangements.La cuisine est entièrement équipée, un lave linge et lave vaisselle sont également à disposition.Un accès à internet est également compris dans le prix du loyer.Je ne peux malheureusement pas vous communiquer d'autres photos car l'appartement est en travaux et sera donc entièrement rénové pour votre arrivée.Les visites s'effectueront à partir du dimanche 02 octobre.Merci de me contacter par mail pour déterminer l'heure et les modalités... Lire plus;Paris 75010;1;Meublé;22 m2
818;https://www.leboncoin.fr/locations/1023459845.htm?ca=12_s;1023459845;Meublé Est Paris chic bohème - couple/jeune cadre;1200.0;23 sept, 14:36;Description : Merci de bien lire l’intégralité de l’annonce avant de me contacter (cf. bas de l'annonce).Visites les 30 sept, 1er octobre et tous les matins suivants a partir de 10h pour personnes ayant déjà préparé leur dossier. Charmant 2 pièces traversant, typiquement parisien 4eme étage sans ascenseur, parquet moulures, dans quartier vivant, tous commerces (épicerie, pharmacie, banques, boucherie, boulangeries, pressing, coordonnerie, 2 cinemas a moins de 10mn à pied, etc.) autour de la place Saint-FargeauProche de spots culturels comme la Bellevilloise, la Maroquinerie, Menilmontant, Pere Lachaise, Parc des Buttes Chaumont, le Rosa Bonheur, etc.STATION METRO SAINT-FARGEAU AU COIN DE LA RUE, DESSERVIE PARLigne 3 bis, jonction ligne 3 et ligne 11Tram T3 allant vers Villette ou Porte de Vincennes en 15mnBus 61 vers gare de Lyon / Austerlitz et bus 96 vers gare MontparnasseDESCRIPTIF DU MEUBLÉ :- un salon spacieux et lumineux avec balconnet, canape et bout de canapé pour constituer convertible, vaisselier, placard rangement, Freebox fournie (TV, internet, téléphone), table basse, luminaires...- Chambre au calme donnant sur cour ouverte et arborée. Lit 2 places très confort (matelas a mémoire latex), table de chevet, dressing, sofa et gros coussin, imprimante, téléphone, etc.- Cuisine avec tomettes provençales au sol, inclus Frigo-congelateur, lave-linge, micro-ondes, machine sodastream, gaziniere rôtissoire, vaisselle, poeles, plats, aspirateur, balai, etc.- Petite salle de douche optimiste- WC séparés avec tomettes provençales au solLoyer 1200E + 60E charges : eau / gaz / electricite ET BOX INTERNET ATTENTION - - PAS d’APL donc PAS d’ETUDIANTS- PAS ADAPTE POUR LA COLOCATION NI LES ANIMAUXBail meublé de 6 mois minimum ou 1 an (avec renouvellement possible).Si tous ces éléments vous paraissent correspondre a votre recherche envoyez moi svp un sms pour présentation et demande de RDV. Merci de bien lire l’intégralité de l’annonce avant de me contacter (cf. bas de l'annonce).Visites les 30 sept, 1er octobre et tous les matins suivants a partir de 10h pour personnes ayant déjà préparé leur dossier. Charmant 2 pièces traversant, typiquement parisien 4eme étage sans ascenseur, parquet moulures, dans quartier vivant, tous commerces (épicerie, pharmacie, banques, boucherie, boulangeries, pressing, coordonnerie, 2 cinemas a moins de 10mn à pied, etc.) autour de la place Saint-FargeauProche de spots culturels comme la Bellevilloise, la Maroquinerie, Menilmontant, Pere Lachaise, Parc des Buttes Chaumont, le Rosa Bonheur, etc.STATION METRO SAINT-FARGEAU AU COIN DE LA RUE, DESSERVIE PARLigne 3 bis, jonction ligne 3 et ligne 11Tram T3 allant vers Villette ou Porte de Vincennes en 15mnBus 61 vers gare de Lyon / Austerlitz et bus 96 vers gare MontparnasseDESCRIPTIF DU MEUBLÉ :- un salon spacieux et lumineux avec balconnet, canape et... Lire plus;Paris 75020;2;Meublé;40 m2
819;https://www.leboncoin.fr/locations/1023446212.htm?ca=12_s;1023446212;Studette Renovée à la Porte de Montreuil;570.0;23 sept, 14:04;Description : Jolie studette refaite à neuf et fonctionnelle au 2ème étage d'un immeuble des années 30 au pied du marché réputé des puces de Montreuil et à proximité de toutes commodités , limitrophes Paris 20 ème , ( avenue andré lemière ) commerces et transport en commun ( station métro galliéni et porte de Montreuil ) à 5 minutes à pied.Composée d'une pièce principale avec coin cuisine equipée neuve ( réfrigérateur intégré, plaques vitrocéramiques et rangements ) ainsi que d'une salle d'eau indépendante et composée d'un wc et d'une douche. Rare pour cette superficie.Parquet en chene massif et peinture refait à neuf.Loyer : 520 euros + 50 euros de charges ( eau et electricité inclues ).;Paris 75020;1;Non meublé;13 m2
820;https://www.leboncoin.fr/locations/1023421680.htm?ca=12_s;1023421680;Studio 24m2 métro Wagam;1100.0;23 sept, 13:05;Description : Studio 24 m² dans bel immeuble sécurisé sur cour, au 3ème étage, refait à neuf. Très lumineux. Pièce principale avec cuisine américaine équipée, salle d'eau avec fenêtre, douche, wc, lave-linge et sèche-serviette chauffant. Porte blindée.Rénovation totale.Idéal cadre 1er emploi.Métro Wagram.;Paris 75017;1;Non meublé;24 m2
821;https://www.leboncoin.fr/locations/1020001432.htm?ca=12_s;1020001432;Bastille 2 pièces 58 m² Paris 11E style loft;1740.0;23 sept, 12:58;Description : Rue du Faubourg Saint-Antoine, métro Ledru-Rollin. Grand 2 pièces 58 m², clair, style loft, plan ouvert/cuisine américaine. Au 1er, belle hauteur sous plafond, donnant vers le Sud, vue dégagée en plein soleil pendant la journée. Près de Bastille et le marché d'Aligre. A deux pas du métro Ledru-Rollin. Mur apparent en pierre de Paris. Accès cave. Non aménagé mais cuisine équipée et lave-linge/séchant. Minimum 1 an. Disponible fin septembre ou début octobre.Contact par mail.;Paris 75011;2;Non meublé;58 m2
822;https://www.leboncoin.fr/locations/1023391607.htm?ca=12_s;1023391607;Appartement Paris idéal étudiant(e) 23m²;799.0;23 sept, 11:56;Description : Appartement pour idéal étudiant(e)au 3°étage avec ascenseur et digicodedans immeuble calme et sécurisérue Voltaire 75011 Paris- entrée- grande pièce à vivre lumineuse- cuisine- douche /lavabo- wcsol en parquet et très grand placardloyer+charges=799€chauffage électriquecompteur individuel à la charge dulocataire garanties et cautions parents exigées;Paris 75011;1;Non meublé;23 m2
823;https://www.leboncoin.fr/locations/1023363336.htm?ca=12_s;1023363336;Confortable studio très claire et aéré, au calme;1150.0;23 sept, 11:03;Description : Studio meublé, Bd Morland, dans un bel immeuble de standing « Art Déco » au rez-de-chaussée sur cour/jardin très claire. GardienPièce principale avec cuisine ouverte, belle auteur sous plafond, très claire, ensoleillé et aéré, 3 fenêtres.Salle de douche avec WC, sèche serviettes mixte.Entrée séparée et placardsChauffage central. Confort et isolation moderne.1050€ + 100 provision de charges.Chauffage eau chaude et eau froide compris dans les charges. Local à vélos et poussettes au RDC.Proche des transports.Veuillez me contacter par Courriel: mers6006@yahoo.es;Paris 75004;;26 m2;"
Vierge
"
824;https://www.leboncoin.fr/locations/1023345017.htm?ca=12_s;1023345017;Spacieux appartement Paris-Montmartre;1600.0;23 sept, 10:32;Description : A louer grand Appartement entièrement meublé, deux pièces tout confort sous les toits, avec poutres apparentes, au 4ème étage sans ascenseur, avec tel et wifi, au cœur du quartier des abbesses, toutes charges comprises sauf électricité et communications hors forfait.;Paris 75018;2;Meublé;45 m2
825;https://www.leboncoin.fr/locations/1021059023.htm?ca=12_s;1021059023;Appartement moderne au cœur du 16ème;2180.0;Urgent                                                        23 sept, 09:54;Description : Avenue de Versailles, ParisDans immeuble de standing, avec gardien, à proximité immédiate des transports (métro à 100m – bus en face) et proche de tous commerces.Bel appartement très lumineux et moderne de 63 m² situé au 6ème étage avec ascenseur. Comporte de nombreux rangements dans le séjour et la chambre.Séjour, cuisine ouverte et équipée (lave vaisselle, lave linge) Chambre avec placards, salle d’eau avec WCCave Loyer 1900€ + 280€ de charges.Libre à partir du 26 septembre. Coup de cœur assuré !Contact : 06 98 56 83 79;Paris 75016;2;Non meublé;63 m2
826;https://www.leboncoin.fr/locations/1023325648.htm?ca=12_s;1023325648;Grand surface paris16;5990.0;23 sept, 09:49;Description : Belle appartement ,peinture neuve ,parquet , 3etage vu rue et cour;Paris 75116;6;210 m2;
827;https://www.leboncoin.fr/locations/1023318929.htm?ca=12_s;1023318929;Studio;600.0;23 sept, 09:32;Description : Chambre de service indépendante meublée (kitchenette, douche, canapé lit, rangements,internet) refaite à neuf dans environnement calme et sur.  Vue dégagée sur sacré cœur, à proximité de tous commerces et des lignes 3 (Wagram) et 2 (Malesherbes) du métro.Loyer : 600€ charges et internet inclus2 mois de cautions demandésIndependant room all furnished ( kitchen, shower, convertible bed, internet) recently renovated in a quiet and safe area. Nice view, shoping facilities, close to métroline 3 and 2.Rent : 600€ all included2 months deposit requiered;Paris 75017;;13 m2;"
E (de 36 à 55)
"
828;https://www.leboncoin.fr/locations/1023314128.htm?ca=12_s;1023314128;Studette équipée à 200 m du métro Marx Dormoy;560.0;23 sept, 09:21;Description : Studette meublée et équipée située au pied du métro Marx Dormoy, dans un quartier ultra commerçant (Monoprix au pied de l'immeuble), 12 m2, au 2ème sans ascenseur, WC et douche dans le logement, nombreux rangements. Vue sur cour, calme, clair.Visites le vendredi 23 septembre à 18h.Solides garanties demandées.Loyer 560 euros.;Paris 75018;1;Meublé;13 m2
829;https://www.leboncoin.fr/locations/1016224460.htm?ca=12_s;1016224460;T1 Grand studio 34m Vue Panoramique;990.0;23 sept, 00:02;Description : Immeuble moderne tout confort équipé fibre optique à 5 mn du Parc des Buttes Chaumont avec VUE PANORAMIQUE. Proche Parc de la VilletteMétro Place des Fêtes lignes (11 - 7bis) Bus (48 - 60) Tram (T3b) station Vélib au pied de l'immeuble et Autolib, écoles, tous commerces, supermarchés.Studio 34 m2 ensoleillé PLEIN SUD très calme, tout confort refait à neuf composé de :- entrée parquetée- pièce principale parquetée- armoires de rangement- cuisine indépendante équipée, plaques électriques, lave-linge, réfrigérateur- grande salle de bain aménagée avec baignoire - WC- dressing- digicode, ascenseur, gardien, local à vélosLibre de suite (CDI + Garant exigé)Loyer : 990,00 € Charges ComprisesChauffage + eau chaude/froide comprises dans les chargesTél: 06 16 11 75 14 Agences s'abstenir;Paris 75019;1;Non meublé;34 m2
830;https://www.leboncoin.fr/locations/1023257211.htm?ca=12_s;1023257211;Paris 16 , Metro Mirabeau , 3 pièces , parking;2090.0;22 sept, 23:45;Description : Paris 16ième , 6 rue Mirabeau . Immeuble 1960, face métro Mirabeau , proche métro église d'Auteuil et Javel . Au 6e sur 7 étage, ascenseur , 3 pièces 70m2 , rénové ( salle de bain , wc , cuisine , parquet, doubles vitrages, volets roulants) : entrée, porte blindée, séjour sud avec balcon 9 m2 , 1 chambre côté rue Mirabeau , 1 chambre côté jardin , cuisine aménagée, buanderie, salle de bains , wc séparés , parquet , nombreux placards . Cave . Gardien . Libre 22 octobre . Pas de colocation . 1850€/ mois + 240€ provision de charges ( chauffage et eau comprise ) . Sérieuses garanties demandées pour dossier assurance loyer . Parking en sous sol inclus . Visite sur rendez vous . Tel : 06.08.61.07.57. Agences s'abstenir .;Paris 75016;3;Non meublé;70 m2
831;https://www.leboncoin.fr/locations/1023243213.htm?ca=12_s;1023243213;Loc appartement haussmanien 100m2 pour shooting;2600.0;22 sept, 22:40;Description : location appartement vide pour shoot photos ou films. très lumineux, dernier étage, traversant. balcon, parquet moulure cheminée. me contacter pour plus d'infos et photos. possibilité de monte charge sur rue si besoin.;Paris 75008;3;Non meublé;100 m2
832;https://www.leboncoin.fr/locations/1023240710.htm?ca=12_s;1023240710;Studio Meublé Ledru Rollin PARIS 11;740.0;22 sept, 22:31;Description : Au pied du métro Ledru Rollin, et à 300m de la Place de la Bastille, studio de 15m² au dernier étage d’un immeuble.Tout équipé, le studio se compose :Une pièce d’eau : douche, lavabo, toilette.Une pièce principale : Cuisinette, meuble haut, meuble bas, double foyer vitro céramique, réfrigérateur, micro-onde, table, et toute la vaisselle.Lave-lingeBanquette Bz avec couette et oreillers fournis, table, chaises, commode, petite penderie tissu,TvChauffage électrique, eau chaude par ballon.Tout le confort et l’équipement pour vivre au quotidien.En sortie d’immeuble, toutes commodités : Vélib, Autolib, tous commerces Monoprix, …….Bail en location meublé.Loyer : 725€ + 15€ provisions pour charges Garants et cautions demandés.;Paris 75011;1;Meublé;15 m2
833;https://www.leboncoin.fr/locations/1023228428.htm?ca=12_s;1023228428;Location meublee etudiante;670.0;22 sept, 21:53;Description : A LOUER STUDIO MEUBLE PARIS 6 RUE DE RENNESAU SIXIEME ETAGE SANS ASCENSEURTOUT CONFORTWC ET DOUCHE INTERIEURCUISNE EQUIPETV CLIM FOUR PLAQUE A INDUCTION FRIGO LITERIE CONFORTABLEDISPONIBLE DE SUITE;Paris 75006;1;Meublé;9 m2
834;https://www.leboncoin.fr/locations/1023217512.htm?ca=12_s;1023217512;Chambre de service meublée (Paris 9);430.0;22 sept, 21:27;Description : A louer, chambre de service meublée de 10M2, 6è étage d'un bel immeuble avec gardienne, fenêtre sur cour fleurie. Calme et exposition sud. Métro à proximité: Barbès/Gare du Nord/Poissonnière. Commerces et laverie. Lit simple sur mezzanine. Cabine de douche. Placards. Frigo/micro-ondes/plaques. Toilettes sur le palier. Loyer mensuel 390 euros + charges locatives forfaitaires de 40 euros (hors électricité). Total fixe 430 euros/mois.  Garanties demandées (caution et dépôt d'un mois de loyer). Contrat d'un an. APL possible. Disponible. Visite sur RV avec dossier complet.;Paris 75009;1;Meublé;10 m2
835;https://www.leboncoin.fr/locations/1019770391.htm?ca=12_s;1019770391;Entre Montmartre et le marché aux puces;1100.0;Urgent                                                        22 sept, 20:48;Description : Appartement 2 pièces meublé. Dans résidence sécurisée (gardienne et digicode)Proximité commerces et transports en commun.Belle exposition.Cuisine équipée (four, four micro nodes, plaques électriques, machine à laver le linge, machine à laver la vaisselle, réfrigérateur, congélateur)4ème étage ascenseur;Paris 75018;2;Meublé;35 m2
836;https://www.leboncoin.fr/locations/1023160201.htm?ca=12_s;1023160201;Appartement T2 40 m²;1153.0;22 sept, 19:06;Description : Loue appartement au 2ème étage, 2 pièces, 40 m², rue d' Amsterdam, PARIS 9ème. Une entrée, un salon, une chambre le tout avec du parquet. Une cuisine séparée, une salle de bains avec WC.;Paris 75009;2;Non meublé;40 m2
837;https://www.leboncoin.fr/locations/1023134162.htm?ca=12_s;1023134162;Studio meuble 23 m²;695.0;22 sept, 18:12;Description : Loue studio meublé 23 m² situé au 5ème étage comprenant entrée , pièce à vivre lumineuse, coin cuisine aménagé,.Salle de douche/wc, à 2 mn à pied du métro porte de la chapelle et de  tous commerces. libre de suite.;Paris 75018;1;Meublé;23 m2
